id_autor|id_idioma|link|idioma|desIdioma
58924784164781|1|589247841647811|ES|Espanhol
58924784164781|2|589247841647812|DE|Alemão
58924784164781|3|589247841647813|EN|Inglês
37886492459030|0|378864924590300|EN|Inglês
37886492459030|1|378864924590301|PT|Português
07594869367480|0|075948693674800|EN|Inglês
15420164654804|0|154201646548040|EN|Inglês
15420164654804|1|154201646548041|ES|Espanhol
09859860474826|0|098598604748260|DE|Alemão
09859860474826|1|098598604748261|EN|Inglês
09859860474826|2|098598604748262|ES|Espanhol
09859860474826|3|098598604748263|FR|Francês
09859860474826|4|098598604748264|PT|Português
62538093577571|0|625380935775710|EN|Inglês
62538093577571|1|625380935775711|FR|Francês
11394117839430|0|113941178394300|EN|Inglês
76890123414656|0|768901234146560|EN|Inglês
74142683758261|0|741426837582610|PT|Português
74142683758261|1|741426837582611|EN|Inglês
74142683758261|2|741426837582612|IT|Italiano
74142683758261|3|741426837582613|ES|Espanhol
37220048653389|0|372200486533890|PT|Português
37220048653389|1|372200486533891|EN|Inglês
37220048653389|2|372200486533892|JA|Japonês
04628402527376|0|046284025273760|EN|Inglês
04628402527376|1|046284025273761|PT|Português
04628402527376|2|046284025273762|ES|Espanhol
04628402527376|3|046284025273763|IT|Italiano
94068120475468|0|940681204754680|EN|Inglês
94068120475468|1|940681204754681|FR|Francês
94068120475468|2|940681204754682|PT|Português
93795625581127|0|937956255811270|EN|Inglês
93795625581127|1|937956255811271|ES|Espanhol
94562871959159|0|945628719591590|EN|Inglês
94562871959159|1|945628719591591|FR|Francês
94562871959159|2|945628719591592|ES|Espanhol
40998643782240|0|409986437822400|EN|Inglês
40998643782240|1|409986437822401|ES|Espanhol
62225948376556|0|622259483765560|EN|Inglês
33073489982358|0|330734899823580|EN|Inglês
33073489982358|1|330734899823581|ES|Espanhol
33073489982358|2|330734899823582|FR|Francês
33073489982358|3|330734899823583|IT|Italiano
37752107482390|0|377521074823900|PT|Português
37752107482390|1|377521074823901|ES|Espanhol
37752107482390|2|377521074823902|DE|Alemão
37752107482390|3|377521074823903|EN|Inglês
37752107482390|4|377521074823904|OU|Outros
37931281360346|0|379312813603460|EN|Inglês
37931281360346|1|379312813603461|ES|Espanhol
71072815395107|0|710728153951070|EN|Inglês
37629319262884|0|376293192628840|EN|Inglês
37629319262884|1|376293192628841|FR|Francês
37629319262884|2|376293192628842|DE|Alemão
37629319262884|3|376293192628843|ES|Espanhol
87553980624106|0|875539806241060|EN|Inglês
02402344957598|0|024023449575980|EN|Inglês
02402344957598|1|024023449575981|FR|Francês
02402344957598|2|024023449575982|ES|Espanhol
31274767187515|0|312747671875150|PT|Português
31274767187515|1|312747671875151|EN|Inglês
31274767187515|2|312747671875152|FR|Francês
06424031624428|0|064240316244280|PT|Português
06424031624428|1|064240316244281|EN|Inglês
06424031624428|2|064240316244282|ES|Espanhol
90866637385232|0|908666373852320|EN|Inglês
90866637385232|1|908666373852321|FR|Francês
91031422581468|0|910314225814680|EN|Inglês
91031422581468|1|910314225814681|ES|Espanhol
91031422581468|2|910314225814682|FR|Francês
93315334001237|0|933153340012370|EN|Inglês
93315334001237|1|933153340012371|PT|Português
93315334001237|2|933153340012372|FR|Francês
18330138430150|0|183301384301500|EN|Inglês
38404373281953|0|384043732819530|PT|Português
38404373281953|1|384043732819531|EN|Inglês
38404373281953|2|384043732819532|ES|Espanhol
71642747218401|0|716427472184010|FR|Francês
71642747218401|1|716427472184011|EN|Inglês
56169695631768|0|561696956317680|ES|Espanhol
56169695631768|1|561696956317681|EN|Inglês
56169695631768|2|561696956317682|IT|Italiano
56169695631768|3|561696956317683|HU|Húngaro
56169695631768|4|561696956317684|RO|Romeno
50373154186324|0|503731541863240|ES|Espanhol
50373154186324|1|503731541863241|PT|Português
50373154186324|2|503731541863242|EN|Inglês
17073885306354|0|170738853063540|EN|Inglês
15215673568526|0|152156735685260|PT|Português
15215673568526|1|152156735685261|EN|Inglês
15215673568526|2|152156735685262|ES|Espanhol
41044822342404|0|410448223424040|EN|Inglês
41044822342404|1|410448223424041|ES|Espanhol
06827408886021|0|068274088860210|EN|Inglês
06827408886021|1|068274088860211|ES|Espanhol
21964888212839|0|219648882128390|EN|Inglês
21964888212839|1|219648882128391|ES|Espanhol
21964888212839|2|219648882128392|PT|Português
74133030416599|0|741330304165990|EN|Inglês
74133030416599|1|741330304165991|FR|Francês
74133030416599|2|741330304165992|IT|Italiano
74133030416599|3|741330304165993|AR|Árabe
74133030416599|4|741330304165994|PT|Português
34118615333449|0|341186153334490|PT|Português
34118615333449|1|341186153334491|EN|Inglês
34118615333449|2|341186153334492|FR|Francês
18635883355314|0|186358833553140|EN|Inglês
18635883355314|1|186358833553141|ES|Espanhol
10321373328408|0|103213733284080|EN|Inglês
10321373328408|1|103213733284081|ES|Espanhol
88191553838017|0|881915538380170|EN|Inglês
88191553838017|1|881915538380171|FR|Francês
76206780302974|0|762067803029740|PT|Português
76206780302974|1|762067803029741|EN|Inglês
76206780302974|2|762067803029742|DE|Alemão
76206780302974|3|762067803029743|FR|Francês
76206780302974|4|762067803029744|IT|Italiano
76206780302974|5|762067803029745|ES|Espanhol
62253799240671|0|622537992406710|EN|Inglês
62253799240671|1|622537992406711|FR|Francês
62253799240671|2|622537992406712|PT|Português
62253799240671|3|622537992406713|ES|Espanhol
62253799240671|4|622537992406714|GA|Irlandês
12661521592212|0|126615215922120|EN|Inglês
12661521592212|1|126615215922121|PT|Português
12661521592212|2|126615215922122|FR|Francês
65557503855012|0|655575038550120|EN|Inglês
65557503855012|1|655575038550121|ES|Espanhol
65557503855012|2|655575038550122|IT|Italiano
65557503855012|3|655575038550123|FR|Francês
65557503855012|4|655575038550124|PT|Português
56845878775878|0|568458787758780|EN|Inglês
56845878775878|1|568458787758781|ES|Espanhol
82558130198142|0|825581301981420|EN|Inglês
82558130198142|1|825581301981421|JA|Japonês
82558130198142|2|825581301981422|ES|Espanhol
82558130198142|3|825581301981423|IW|Hebraico
28441075514905|0|284410755149050|FR|Francês
28441075514905|1|284410755149051|EN|Inglês
02814360038820|0|028143600388200|EN|Inglês
02814360038820|1|028143600388201|FR|Francês
02814360038820|2|028143600388202|ES|Espanhol
47000086448712|0|470000864487120|EN|Inglês
47000086448712|1|470000864487121|ES|Espanhol
47000086448712|2|470000864487122|PT|Português
37117490067002|0|371174900670020|PT|Português
37117490067002|1|371174900670021|EN|Inglês
37117490067002|2|371174900670022|DE|Alemão
02417761174922|0|024177611749220|EN|Inglês
02417761174922|1|024177611749221|FR|Francês
02417761174922|2|024177611749222|ES|Espanhol
42866667708331|0|428666677083310|EN|Inglês
22927936432169|0|229279364321690|EN|Inglês
22927936432169|1|229279364321691|FR|Francês
22927936432169|2|229279364321692|ES|Espanhol
76739603184209|0|767396031842090|DE|Alemão
76739603184209|1|767396031842091|EN|Inglês
76739603184209|2|767396031842092|ES|Espanhol
76739603184209|3|767396031842093|FR|Francês
76739603184209|4|767396031842094|IT|Italiano
25110594163873|0|251105941638730|EN|Inglês
25110594163873|1|251105941638731|ES|Espanhol
85534114287436|0|855341142874360|EN|Inglês
85534114287436|1|855341142874361|PT|Português
85534114287436|2|855341142874362|ES|Espanhol
94153744845649|0|941537448456490|PT|Português
94153744845649|1|941537448456491|EN|Inglês
94153744845649|2|941537448456492|FR|Francês
29435808451741|0|294358084517410|EN|Inglês
29435808451741|1|294358084517411|ES|Espanhol
29435808451741|2|294358084517412|FR|Francês
90170021181287|0|901700211812870|EN|Inglês
90170021181287|1|901700211812871|ES|Espanhol
90170021181287|2|901700211812872|PT|Português
90170021181287|3|901700211812873|GN|Guarani
90170021181287|4|901700211812874|FR|Francês
90170021181287|5|901700211812875|NO|Norueguês
60055012851860|0|600550128518600|EN|Inglês
60055012851860|1|600550128518601|ES|Espanhol
60055012851860|2|600550128518602|FR|Francês
06025869273339|0|060258692733390|EN|Inglês
06025869273339|1|060258692733391|ES|Espanhol
06025869273339|2|060258692733392|FR|Francês
92247821251194|0|922478212511940|EN|Inglês
17033448036400|0|170334480364000|PT|Português
17033448036400|1|170334480364001|EN|Inglês
17033448036400|2|170334480364002|ES|Espanhol
17033448036400|3|170334480364003|DE|Alemão
56783089604214|0|567830896042140|EN|Inglês
60487838451120|0|604878384511200|EN|Inglês
60487838451120|1|604878384511201|FR|Francês
92966809901738|0|929668099017380|EN|Inglês
92966809901738|1|929668099017381|ES|Espanhol
51263252868872|0|512632528688720|EN|Inglês
51263252868872|1|512632528688721|FR|Francês
51263252868872|2|512632528688722|ES|Espanhol
23448102676358|0|234481026763580|EN|Inglês
23448102676358|1|234481026763581|PT|Português
23448102676358|2|234481026763582|JA|Japonês
51064698387435|0|510646983874350|PT|Português
51064698387435|1|510646983874351|EN|Inglês
68517261081624|0|685172610816240|EN|Inglês
68517261081624|1|685172610816241|ES|Espanhol
68517261081624|2|685172610816242|FR|Francês
05432023782520|0|054320237825200|EN|Inglês
05432023782520|1|054320237825201|ES|Espanhol
05432023782520|2|054320237825202|PT|Português
64854016531466|0|648540165314660|EN|Inglês
64854016531466|1|648540165314661|ES|Espanhol
64854016531466|2|648540165314662|FR|Francês
03338696833069|0|033386968330690|EN|Inglês
03338696833069|1|033386968330691|ES|Espanhol
80799064978406|0|807990649784060|EN|Inglês
80799064978406|1|807990649784061|ES|Espanhol
80799064978406|2|807990649784062|FR|Francês
79026373930318|0|790263739303180|EN|Inglês
47440671947945|0|474406719479450|EN|Inglês
47440671947945|1|474406719479451|ES|Espanhol
06407765687364|0|064077656873640|EN|Inglês
06407765687364|1|064077656873641|ES|Espanhol
91455413264540|0|914554132645400|EN|Inglês
91455413264540|1|914554132645401|ES|Espanhol
91455413264540|2|914554132645402|PT|Português
53125713114677|0|531257131146770|ES|Espanhol
53125713114677|1|531257131146771|FR|Francês
53125713114677|2|531257131146772|EN|Inglês
20390258431684|0|203902584316840|EN|Inglês
20390258431684|1|203902584316841|ES|Espanhol
20390258431684|2|203902584316842|FR|Francês
08300056858147|0|083000568581470|EN|Inglês
68134373518819|0|681343735188190|EN|Inglês
68134373518819|1|681343735188191|ES|Espanhol
79595143050087|0|795951430500870|PT|Português
79595143050087|1|795951430500871|EN|Inglês
79595143050087|2|795951430500872|JA|Japonês
79595143050087|3|795951430500873|ES|Espanhol
09695494946068|0|096954949460680|EN|Inglês
78437620254155|0|784376202541550|PT|Português
78437620254155|1|784376202541551|EN|Inglês
04175308000766|0|041753080007660|ES|Espanhol
04175308000766|1|041753080007661|EN|Inglês
24754905853339|0|247549058533390|PT|Português
24754905853339|1|247549058533391|EN|Inglês
24754905853339|2|247549058533392|ES|Espanhol
13535932920546|0|135359329205460|EN|Inglês
13535932920546|1|135359329205461|ES|Espanhol
33733286842741|0|337332868427410|EN|Inglês
33733286842741|1|337332868427411|DE|Alemão
33466921065877|0|334669210658770|EN|Inglês
84364909927473|0|843649099274730|EN|Inglês
84364909927473|1|843649099274731|ES|Espanhol
33556006473564|0|335560064735640|EN|Inglês
55850629131132|0|558506291311320|DE|Alemão
55850629131132|1|558506291311321|FR|Francês
55850629131132|2|558506291311322|EN|Inglês
55850629131132|3|558506291311323|PT|Português
24362088476452|0|243620884764520|EN|Inglês
24362088476452|1|243620884764521|IT|Italiano
48977262203139|0|489772622031390|EN|Inglês
48977262203139|1|489772622031391|FR|Francês
08608865584227|0|086088655842270|PT|Português
08608865584227|1|086088655842271|EN|Inglês
08608865584227|2|086088655842272|ES|Espanhol
08608865584227|3|086088655842273|FR|Francês
10537141939176|0|105371419391760|DE|Alemão
10537141939176|1|105371419391761|EN|Inglês
10537141939176|2|105371419391762|PT|Português
10537141939176|3|105371419391763|ES|Espanhol
67516471353997|0|675164713539970|EN|Inglês
67516471353997|1|675164713539971|FR|Francês
68922044448196|0|689220444481960|PT|Português
77602753868093|0|776027538680930|EN|Inglês
09380690711656|0|093806907116560|EN|Inglês
09380690711656|1|093806907116561|FR|Francês
09380690711656|2|093806907116562|PT|Português
70111209439581|0|701112094395810|PT|Português
70111209439581|1|701112094395811|EN|Inglês
70111209439581|2|701112094395812|ES|Espanhol
58474817873474|0|584748178734740|EN|Inglês
58474817873474|1|584748178734741|ES|Espanhol
25449690046513|0|254496900465130|EN|Inglês
25449690046513|1|254496900465131|FR|Francês
25449690046513|2|254496900465132|ES|Espanhol
25449690046513|3|254496900465133|IT|Italiano
45928404836441|0|459284048364410|PT|Português
39439793929045|0|394397939290450|EN|Inglês
39439793929045|1|394397939290451|PT|Português
41868718985968|0|418687189859680|EN|Inglês
41868718985968|1|418687189859681|ES|Espanhol
41868718985968|2|418687189859682|FR|Francês
79345517691427|0|793455176914270|EN|Inglês
79345517691427|1|793455176914271|ES|Espanhol
66499881647262|0|664998816472620|EN|Inglês
22637315491678|0|226373154916780|EN|Inglês
22637315491678|1|226373154916781|FR|Francês
22637315491678|2|226373154916782|ES|Espanhol
22637315491678|3|226373154916783|IT|Italiano
13655222849728|0|136552228497280|EN|Inglês
13655222849728|1|136552228497281|PT|Português
63798931989516|0|637989319895160|EN|Inglês
63798931989516|1|637989319895161|ES|Espanhol
26838249921187|0|268382499211870|EN|Inglês
26838249921187|1|268382499211871|ES|Espanhol
41106852092853|0|411068520928530|PT|Português
41106852092853|1|411068520928531|EN|Inglês
41106852092853|2|411068520928532|IT|Italiano
40798225422360|0|407982254223600|PT|Português
40798225422360|1|407982254223601|EN|Inglês
40798225422360|2|407982254223602|ES|Espanhol
07503278098258|0|075032780982580|DE|Alemão
07503278098258|1|075032780982581|EN|Inglês
28868395512609|0|288683955126090|EN|Inglês
01205433761460|0|012054337614600|EN|Inglês
01205433761460|1|012054337614601|ES|Espanhol
01205433761460|2|012054337614602|PT|Português
84455205688904|0|844552056889040|PT|Português
84455205688904|1|844552056889041|EN|Inglês
84455205688904|2|844552056889042|ES|Espanhol
77581823883152|0|775818238831520|PT|Português
77581823883152|1|775818238831521|EN|Inglês
77581823883152|2|775818238831522|DE|Alemão
77581823883152|3|775818238831523|ES|Espanhol
92586996463223|0|925869964632230|EN|Inglês
92586996463223|1|925869964632231|FR|Francês
92586996463223|2|925869964632232|ES|Espanhol
58115322360125|0|581153223601250|PT|Português
58115322360125|1|581153223601251|EN|Inglês
58115322360125|2|581153223601252|FR|Francês
58115322360125|3|581153223601253|ES|Espanhol
73706384467274|0|737063844672740|EN|Inglês
73706384467274|1|737063844672741|FR|Francês
75984954243833|0|759849542438330|PT|Português
75984954243833|1|759849542438331|ES|Espanhol
75984954243833|2|759849542438332|EN|Inglês
75984954243833|3|759849542438333|IT|Italiano
45725247588625|0|457252475886250|EN|Inglês
45725247588625|1|457252475886251|ES|Espanhol
82148962089986|0|821489620899860|PT|Português
82148962089986|1|821489620899861|EN|Inglês
82148962089986|2|821489620899862|ES|Espanhol
56013595393487|0|560135953934870|ES|Espanhol
56013595393487|1|560135953934871|FR|Francês
56013595393487|2|560135953934872|EN|Inglês
17892231307498|0|178922313074980|PT|Português
17892231307498|1|178922313074981|EN|Inglês
17892231307498|2|178922313074982|ES|Espanhol
26836543646188|0|268365436461880|EN|Inglês
26836543646188|1|268365436461881|DE|Alemão
26836543646188|2|268365436461882|LA|Latim
06213363972554|0|062133639725540|EN|Inglês
43334151613778|0|433341516137780|EN|Inglês
43334151613778|1|433341516137781|PT|Português
43334151613778|2|433341516137782|ES|Espanhol
43334151613778|3|433341516137783|IW|Hebraico
00515247220949|0|005152472209490|EN|Inglês
00515247220949|1|005152472209491|ES|Espanhol
13302545613108|0|133025456131080|EN|Inglês
13302545613108|1|133025456131081|IT|Italiano
62371960677701|0|623719606777010|EN|Inglês
68045232119179|0|680452321191790|EN|Inglês
55837132687218|0|558371326872180|EN|Inglês
55837132687218|1|558371326872181|ES|Espanhol
55837132687218|2|558371326872182|FR|Francês
57968903987249|0|579689039872490|EN|Inglês
57968903987249|1|579689039872491|PT|Português
57968903987249|2|579689039872492|DA|Dinamarquês
14005314029597|0|140053140295970|PT|Português
14005314029597|1|140053140295971|FR|Francês
14005314029597|2|140053140295972|EN|Inglês
14005314029597|3|140053140295973|ES|Espanhol
14005314029597|4|140053140295974|DE|Alemão
87212907837941|0|872129078379410|EN|Inglês
23223581900946|0|232235819009460|EN|Inglês
23223581900946|1|232235819009461|ES|Espanhol
02070751612416|0|020707516124160|EN|Inglês
02070751612416|1|020707516124161|PT|Português
02070751612416|2|020707516124162|ES|Espanhol
70272483775839|0|702724837758390|EN|Inglês
70272483775839|1|702724837758391|ES|Espanhol
39197170515112|0|391971705151120|EN|Inglês
39197170515112|1|391971705151121|ES|Espanhol
39197170515112|2|391971705151122|PT|Português
57071418601330|0|570714186013300|EN|Inglês
57071418601330|1|570714186013301|FR|Francês
57071418601330|2|570714186013302|EO|Esperanto
57071418601330|3|570714186013303|DE|Alemão
66346749373859|0|663467493738590|EN|Inglês
66346749373859|1|663467493738591|ES|Espanhol
66346749373859|2|663467493738592|DE|Alemão
31486543023117|0|314865430231170|EN|Inglês
78375999194261|0|783759991942610|EN|Inglês
78375999194261|1|783759991942611|FR|Francês
78375999194261|2|783759991942612|ES|Espanhol
69182667937509|0|691826679375090|EN|Inglês
69182667937509|1|691826679375091|FR|Francês
69182667937509|2|691826679375092|PT|Português
69182667937509|3|691826679375093|ES|Espanhol
96696632908127|0|966966329081270|EN|Inglês
96696632908127|1|966966329081271|PT|Português
02026541957571|0|020265419575710|PT|Português
02026541957571|1|020265419575711|EN|Inglês
02026541957571|2|020265419575712|FR|Francês
58359176708584|0|583591767085840|EN|Inglês
58359176708584|1|583591767085841|ES|Espanhol
16184937654329|0|161849376543290|EN|Inglês
16184937654329|1|161849376543291|PT|Português
16184937654329|2|161849376543292|ES|Espanhol
08399008655766|0|083990086557660|EN|Inglês
16716785143122|0|167167851431220|EN|Inglês
16716785143122|1|167167851431221|PT|Português
16716785143122|2|167167851431222|ES|Espanhol
48535300918583|0|485353009185830|PT|Português
48535300918583|1|485353009185831|ES|Espanhol
48535300918583|2|485353009185832|EN|Inglês
90179540941241|0|901795409412410|EN|Inglês
90179540941241|1|901795409412411|FR|Francês
94396874626507|0|943968746265070|EN|Inglês
94396874626507|1|943968746265071|PT|Português
94396874626507|2|943968746265072|ES|Espanhol
77733151153371|0|777331511533710|PT|Português
77733151153371|1|777331511533711|EN|Inglês
24910759986206|0|249107599862060|DE|Alemão
24910759986206|1|249107599862061|EN|Inglês
24910759986206|2|249107599862062|ES|Espanhol
24910759986206|3|249107599862063|IT|Italiano
24910759986206|4|249107599862064|FR|Francês
47423722511295|0|474237225112950|EN|Inglês
47423722511295|1|474237225112951|IT|Italiano
47423722511295|2|474237225112952|ES|Espanhol
47423722511295|3|474237225112953|PT|Português
95278391000345|0|952783910003450|EN|Inglês
59495705859101|0|594957058591010|EN|Inglês
24796498483512|0|247964984835120|EN|Inglês
55386051916368|0|553860519163680|EN|Inglês
55386051916368|1|553860519163681|PT|Português
23221925416524|0|232219254165240|EN|Inglês
23221925416524|1|232219254165241|ES|Espanhol
23221925416524|2|232219254165242|FR|Francês
74204073180688|0|742040731806880|DE|Alemão
74204073180688|1|742040731806881|EN|Inglês
37445672780018|0|374456727800180|FR|Francês
37445672780018|1|374456727800181|EN|Inglês
37445672780018|2|374456727800182|ES|Espanhol
37445672780018|3|374456727800183|IT|Italiano
35465631167768|0|354656311677680|EN|Inglês
55796489225138|0|557964892251380|EN|Inglês
55796489225138|1|557964892251381|ES|Espanhol
55796489225138|2|557964892251382|FR|Francês
33047192818017|0|330471928180170|EN|Inglês
64558616443413|0|645586164434130|EN|Inglês
64558616443413|1|645586164434131|ES|Espanhol
04792005050914|0|047920050509140|EN|Inglês
04792005050914|1|047920050509141|ES|Espanhol
04792005050914|2|047920050509142|NO|Norueguês
04792005050914|3|047920050509143|PT|Português
74895156686861|0|748951566868610|EN|Inglês
15714354876461|0|157143548764610|EN|Inglês
15714354876461|1|157143548764611|ES|Espanhol
15714354876461|2|157143548764612|FR|Francês
17652065657796|0|176520656577960|EN|Inglês
17652065657796|1|176520656577961|JA|Japonês
17652065657796|2|176520656577962|ES|Espanhol
17652065657796|3|176520656577963|PT|Português
20803376969953|0|208033769699530|EN|Inglês
66572011593496|0|665720115934960|ES|Espanhol
66572011593496|1|665720115934961|EN|Inglês
66572011593496|2|665720115934962|IT|Italiano
66572011593496|3|665720115934963|FR|Francês
30031495889402|0|300314958894020|EN|Inglês
30031495889402|1|300314958894021|ES|Espanhol
30031495889402|2|300314958894022|DE|Alemão
30031495889402|3|300314958894023|FR|Francês
30031495889402|4|300314958894024|IT|Italiano
30031495889402|5|300314958894025|PT|Português
90460970494534|0|904609704945340|EN|Inglês
90460970494534|1|904609704945341|ES|Espanhol
08428275355102|0|084282753551020|ES|Espanhol
08428275355102|1|084282753551021|FR|Francês
08428275355102|2|084282753551022|PT|Português
08428275355102|3|084282753551023|EN|Inglês
58577659019910|0|585776590199100|PT|Português
58577659019910|1|585776590199101|EN|Inglês
58577659019910|2|585776590199102|ES|Espanhol
33403089469173|0|334030894691730|EN|Inglês
41675571955870|0|416755719558700|PT|Português
41675571955870|1|416755719558701|EN|Inglês
41675571955870|2|416755719558702|DE|Alemão
41675571955870|3|416755719558703|ES|Espanhol
18788492846096|0|187884928460960|EN|Inglês
18788492846096|1|187884928460961|ES|Espanhol
76024964192129|0|760249641921290|EN|Inglês
76024964192129|1|760249641921291|ES|Espanhol
86038764630863|0|860387646308630|EN|Inglês
86038764630863|1|860387646308631|FR|Francês
86038764630863|2|860387646308632|PT|Português
13693656320228|0|136936563202280|EN|Inglês
13693656320228|1|136936563202281|ES|Espanhol
40913341807884|0|409133418078840|EN|Inglês
40913341807884|1|409133418078841|ES|Espanhol
40913341807884|2|409133418078842|FR|Francês
88782821848187|0|887828218481870|EN|Inglês
88782821848187|1|887828218481871|ES|Espanhol
88782821848187|2|887828218481872|PT|Português
77591135604655|0|775911356046550|EN|Inglês
77591135604655|1|775911356046551|FR|Francês
78685954505282|0|786859545052820|FR|Francês
78685954505282|1|786859545052821|IT|Italiano
78685954505282|2|786859545052822|EN|Inglês
78685954505282|3|786859545052823|ES|Espanhol
78685954505282|4|786859545052824|PT|Português
66346536902022|0|663465369020220|EN|Inglês
66346536902022|1|663465369020221|ES|Espanhol
66346536902022|2|663465369020222|IT|Italiano
81752244934610|0|817522449346100|ES|Espanhol
81752244934610|1|817522449346101|EN|Inglês
44410502786713|0|444105027867130|EN|Inglês
44410502786713|1|444105027867131|ES|Espanhol
44410502786713|2|444105027867132|FR|Francês
44410502786713|3|444105027867133|IT|Italiano
75049264453634|0|750492644536340|PT|Português
75049264453634|1|750492644536341|ES|Espanhol
75049264453634|2|750492644536342|EN|Inglês
75049264453634|3|750492644536343|FR|Francês
31012573259361|0|310125732593610|EN|Inglês
31012573259361|1|310125732593611|ES|Espanhol
68757230741462|0|687572307414620|EN|Inglês
66370508832550|0|663705088325500|EN|Inglês
66370508832550|1|663705088325501|ES|Espanhol
74447921818504|0|744479218185040|PT|Português
74447921818504|1|744479218185041|EN|Inglês
74447921818504|2|744479218185042|ES|Espanhol
99392660376640|0|993926603766400|ES|Espanhol
99392660376640|1|993926603766401|EN|Inglês
32993126633250|0|329931266332500|PT|Português
32993126633250|1|329931266332501|FR|Francês
32993126633250|2|329931266332502|EN|Inglês
29655174075821|0|296551740758210|EN|Inglês
35602440803719|0|356024408037190|EN|Inglês
35602440803719|1|356024408037191|ES|Espanhol
35602440803719|2|356024408037192|FR|Francês
35602440803719|3|356024408037193|PT|Português
01261184898394|0|012611848983940|EN|Inglês
01261184898394|1|012611848983941|FR|Francês
01261184898394|2|012611848983942|ES|Espanhol
74343308903576|0|743433089035760|EN|Inglês
74343308903576|1|743433089035761|PT|Português
89294151117080|0|892941511170800|PT|Português
89294151117080|1|892941511170801|EN|Inglês
89294151117080|2|892941511170802|FR|Francês
37512088703488|0|375120887034880|EN|Inglês
37512088703488|1|375120887034881|ES|Espanhol
86324432194233|0|863244321942330|PT|Português
86324432194233|1|863244321942331|EN|Inglês
86324432194233|2|863244321942332|IT|Italiano
81559431007092|0|815594310070920|EN|Inglês
81559431007092|1|815594310070921|ES|Espanhol
81559431007092|2|815594310070922|PT|Português
46646774021391|0|466467740213910|PT|Português
46646774021391|1|466467740213911|EN|Inglês
55525357296839|0|555253572968390|EN|Inglês
55525357296839|1|555253572968391|ES|Espanhol
55525357296839|2|555253572968392|DE|Alemão
55525357296839|3|555253572968393|FR|Francês
55525357296839|4|555253572968394|IT|Italiano
86728723088063|0|867287230880630|PT|Português
86728723088063|1|867287230880631|EN|Inglês
86728723088063|2|867287230880632|ES|Espanhol
83779845939712|0|837798459397120|EN|Inglês
83779845939712|1|837798459397121|PT|Português
90262178406810|0|902621784068100|EN|Inglês
90262178406810|1|902621784068101|IT|Italiano
66818091120178|0|668180911201780|EN|Inglês
66818091120178|1|668180911201781|ES|Espanhol
00828422637514|0|008284226375140|EN|Inglês
00828422637514|1|008284226375141|PT|Português
00828422637514|2|008284226375142|ES|Espanhol
03295379264013|0|032953792640130|DE|Alemão
03295379264013|1|032953792640131|ES|Espanhol
03295379264013|2|032953792640132|EN|Inglês
03295379264013|3|032953792640133|PT|Português
91913406003446|0|919134060034460|EN|Inglês
91913406003446|1|919134060034461|ES|Espanhol
07906392514363|0|079063925143630|EN|Inglês
07906392514363|1|079063925143631|PL|Polonês
07906392514363|2|079063925143632|ES|Espanhol
36057109343348|0|360571093433480|EN|Inglês
36057109343348|1|360571093433481|FR|Francês
36057109343348|2|360571093433482|IT|Italiano
36057109343348|3|360571093433483|PT|Português
36057109343348|4|360571093433484|DE|Alemão
18992318464351|0|189923184643510|EN|Inglês
18992318464351|1|189923184643511|DE|Alemão
41183668335400|0|411836683354000|EN|Inglês
41183668335400|1|411836683354001|PT|Português
41183668335400|2|411836683354002|ES|Espanhol
23519075330020|0|235190753300200|EN|Inglês
23519075330020|1|235190753300201|ES|Espanhol
27605553403181|0|276055534031810|EN|Inglês
27605553403181|1|276055534031811|FR|Francês
27605553403181|2|276055534031812|DE|Alemão
59198436766378|0|591984367663780|EN|Inglês
87608178843228|0|876081788432280|PT|Português
87608178843228|1|876081788432281|EN|Inglês
87608178843228|2|876081788432282|FR|Francês
30292521370915|0|302925213709150|EN|Inglês
30292521370915|1|302925213709151|ES|Espanhol
30292521370915|2|302925213709152|FR|Francês
05990899681117|0|059908996811170|EN|Inglês
05990899681117|1|059908996811171|FR|Francês
60485659909664|0|604856599096640|EN|Inglês
26335844977434|0|263358449774340|EN|Inglês
32909548435814|0|329095484358140|EN|Inglês
64403687403639|0|644036874036390|EN|Inglês
64403687403639|1|644036874036391|ES|Espanhol
64403687403639|2|644036874036392|FR|Francês
33660776746187|0|336607767461870|EN|Inglês
33660776746187|1|336607767461871|FR|Francês
33660776746187|2|336607767461872|DE|Alemão
06689507420956|0|066895074209560|EN|Inglês
06689507420956|1|066895074209561|FR|Francês
06689507420956|2|066895074209562|ES|Espanhol
64092934750284|0|640929347502840|EN|Inglês
64092934750284|1|640929347502841|FR|Francês
64092934750284|2|640929347502842|ZH|Chinês
85155301349092|0|851553013490920|ES|Espanhol
85155301349092|1|851553013490921|EN|Inglês
95213670092401|0|952136700924010|EN|Inglês
95213670092401|1|952136700924011|FR|Francês
05518125047454|0|055181250474540|ES|Espanhol
05518125047454|1|055181250474541|PT|Português
05518125047454|2|055181250474542|EN|Inglês
41562673945467|0|415626739454670|PT|Português
41562673945467|1|415626739454671|ES|Espanhol
41562673945467|2|415626739454672|EN|Inglês
52949833507899|0|529498335078990|EN|Inglês
52949833507899|1|529498335078991|ES|Espanhol
52949833507899|2|529498335078992|FR|Francês
19203776737597|0|192037767375970|EN|Inglês
19203776737597|1|192037767375971|ES|Espanhol
19203776737597|2|192037767375972|PT|Português
